origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"6","2",0.0000291,9910.8595323,0.0000314,9910.8595927
"6","3",0.0000291,4361.9899331,0.0000095,4361.9899717
"6","4",0.0000291,9712.1789458,0.0000486,9712.1790234
"6","5",0.0000291,7258.7712130,0.0002420,7258.7714840
"6","6",0.0000291,7258.7712130,0.0002420,7258.7714840
"6","7",0.0000291,7860.1431122,0.0003475,7860.1434888
"6","8",0.0000291,4228.2721518,0.0000678,4228.2722487
"6","9",0.0000291,7802.6965971,0.0000540,7802.6966802
"6","10",0.0000291,1742.1889135,0.0000438,1742.1889864
"6","11",0.0000291,10275.6009175,0.0000775,10275.6010241
"6","12",0.0000291,11924.0931454,0.0000636,11924.0932381
"6","13",0.0000291,10795.5097615,0.0001693,10795.5099599
"6","14",0.0000291,4656.2016871,0.0002007,4656.2019168
"6","15",0.0000291,10628.1889107,0.0004839,10628.1894237
"6","16",0.0000291,8907.3230241,0.0001334,8907.3231865
"6","17",0.0000291,6557.7279437,0.0010542,6557.7290270
"6","18",0.0000291,11652.6608611,0.0000444,11652.6609345
"6","19",0.0000291,9638.4054554,0.0002456,9638.4057301
"6","20",0.0000291,9501.6383988,0.0000056,9501.6384335
"6","21",0.0000291,8835.2668152,0.0001820,8835.2670262
"6","22",0.0000291,7411.5801057,0.0001357,7411.5802704
"6","23",0.0000291,1848.5807488,0.0001880,1848.5809658
"6","24",0.0000291,7237.9518305,0.0000705,7237.9519300
"6","25",0.0000291,9485.3415933,0.0000574,9485.3416798
"6","26",0.0000291,11399.8421036,0.0000765,11399.8422092
"6","27",0.0000291,2977.9722992,0.0000478,2977.9723761
"6","28",0.0000291,5379.8208181,0.0000467,5379.8208939
"6","29",0.0000291,8995.3548485,0.0000981,8995.3549756
"6","30",0.0000291,7207.8937637,0.0005218,7207.8943145
"6","31",0.0000291,7140.4452061,0.0001106,7140.4453458
"6","32",0.0000291,11515.0259054,0.0002095,11515.0261440
"6","33",0.0000291,8477.4100284,0.0001925,8477.4102500
"6","34",0.0000291,9875.3295909,0.0000471,9875.3296671
"6","35",0.0000291,8428.8379981,0.0000227,8428.8380498
"6","36",0.0000291,7449.3026899,0.0000536,7449.3027726
"6","37",0.0000291,11517.3876657,0.0001519,11517.3878467
"6","38",0.0000291,8441.5766140,0.0000123,8441.5766554
"6","39",0.0000291,10394.2005221,0.0000786,10394.2006298
"6","40",0.0000291,6157.7182266,0.0002618,6157.7185175
"6","41",0.0000291,6557.7279437,0.0004182,6557.7283909
"6","42",0.0000291,5644.7970792,0.0002183,5644.7973265
"6","43",0.0000291,5644.7970792,0.0002183,5644.7973265
"6","44",0.0000291,9973.4195137,0.0000588,9973.4196016
"7","0",0.0003475,6051.9651911,0.0000729,6051.9656115
