origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"3263","3325",0.0002045,6260.7396638,0.0000020,6260.7398704
"3263","3327",0.0002045,11968.1327110,0.0000132,11968.1329287
"3263","3334",0.0002045,3620.5205994,0.0002447,3620.5210487
"3263","3343",0.0002045,11386.6546984,0.0001939,11386.6550968
"3263","3344",0.0002045,8769.7110477,0.0000733,8769.7113256
"3263","3345",0.0002045,6394.1204150,0.0000468,6394.1206663
"3263","3350",0.0002045,9240.4112562,0.0000295,9240.4114903
"3263","3355",0.0002045,8400.0131239,0.0002369,8400.0135653
"3263","3367",0.0002045,4180.2715739,0.0001572,4180.2719356
"3267","3225",0.0002364,7803.8928952,0.0002676,7803.8933992
"3267","3226",0.0002364,5540.8087769,0.0001399,5540.8091531
"3267","3238",0.0002364,2590.1692145,0.0001503,2590.1696012
"3267","3242",0.0002364,6033.3701548,0.0002378,6033.3706290
"3267","3248",0.0002364,7673.7949678,0.0008204,7673.7960246
"3267","3255",0.0002364,7391.7872087,0.0001289,7391.7875740
"3267","3257",0.0002364,3205.4727638,0.0000886,3205.4730887
"3267","3263",0.0002364,9796.0239436,0.0002045,9796.0243845
"3267","3267",0.0002364,9796.0239436,0.0002045,9796.0243845
"3267","3271",0.0002364,5609.3344128,0.0005970,5609.3352462
"3267","3275",0.0002364,7123.6648048,0.0001660,7123.6652072
"3267","3280",0.0002364,2004.0959836,0.0001110,2004.0963310
"3267","3286",0.0002364,2686.1765633,0.0001139,2686.1769136
"3267","3288",0.0002364,3124.1181000,0.0002734,3124.1186098
"3267","3290",0.0002364,3020.0515962,0.0001554,3020.0519879
"3267","3291",0.0002364,2598.3662581,0.0002236,2598.3667181
"3267","3292",0.0002364,2393.1941767,0.0001504,2393.1945636
"3267","3294",0.0002364,737.3421017,0.0000090,737.3423471
"3267","3295",0.0002364,4075.8900840,0.0002328,4075.8905532
"3267","3298",0.0002364,2121.2042764,0.0001981,2121.2047109
"3267","3307",0.0002364,3116.2160071,0.0004292,3116.2166727
"3267","3308",0.0002364,8064.5882753,0.0001628,8064.5886746
"3267","3311",0.0002364,3776.2543591,0.0005727,3776.2551682
"3267","3312",0.0002364,3776.2543591,0.0005727,3776.2551682
"3267","3319",0.0002364,5291.5573291,0.0001199,5291.5576854
"3267","3321",0.0002364,3305.2494399,0.0003941,3305.2500704
"3267","3325",0.0002364,3570.3113289,0.0000020,3570.3115673
"3267","3327",0.0002364,2829.2573404,0.0000132,2829.2575900
"3267","3334",0.0002364,6829.4285883,0.0002447,6829.4290694
"3267","3343",0.0002364,2247.7793278,0.0001939,2247.7797581
"3267","3344",0.0002364,2654.6328647,0.0000733,2654.6331744
"3267","3345",0.0002364,6942.4860637,0.0000468,6942.4863468
"3267","3350",0.0002364,3780.1043447,0.0000295,3780.1046106
"3267","3355",0.0002364,2939.7062123,0.0002369,2939.7066856
"3267","3367",0.0002364,8771.2417402,0.0001572,8771.2421337
"3271","3225",0.0005970,12756.0787350,0.0002676,12756.0795997
"3271","3226",0.0005970,8770.2655178,0.0001399,8770.2662546
"3271","3238",0.0005970,7234.5033764,0.0001503,7234.5041238
"3271","3242",0.0005970,10985.5559947,0.0002378,10985.5568294
"3271","3248",0.0005970,5887.3779048,0.0008204,5887.3793222
"3271","3255",0.0005970,12343.9730485,0.0001289,12343.9737745
"3271","3257",0.0005970,4132.7745287,0.0000886,4132.7752142
"3271","3263",0.0005970,13066.5613445,0.0002045,13066.5621460
"3271","3267",0.0005970,5609.3344128,0.0002364,5609.3352462
"3271","3271",0.0005970,5609.3344128,0.0002364,5609.3352462
"3271","3275",0.0005970,10353.1215457,0.0001660,10353.1223086
"3271","3280",0.0005970,6956.2818235,0.0001110,6956.2825315
"3271","3286",0.0005970,7448.3363583,0.0001139,7448.3370691
"3271","3288",0.0005970,8076.3039398,0.0002734,8076.3048102
"3271","3290",0.0005970,7972.2374360,0.0001554,7972.2381884
"3271","3291",0.0005970,6478.9979706,0.0002236,6478.9987912
"3271","3292",0.0005970,6273.8258892,0.0001504,6273.8266367
"3271","3294",0.0005970,5689.5279415,0.0000090,5689.5285475
"3271","3295",0.0005970,8392.5942133,0.0002328,8392.5950431
"3271","3298",0.0005970,5217.0430160,0.0001981,5217.0438111
"3271","3307",0.0005970,5197.8047974,0.0004292,5197.8058235
"3271","3308",0.0005970,12599.5341720,0.0001628,12599.5349318
"3271","3311",0.0005970,4062.0237821,0.0005727,4062.0249518
"3271","3312",0.0005970,4062.0237821,0.0005727,4062.0249518
"3271","3319",0.0005970,5192.8699349,0.0001199,5192.8706518
"3271","3321",0.0005970,6534.7061808,0.0003941,6534.7071719
"3271","3325",0.0005970,8522.4971687,0.0000020,8522.4977677
"3271","3327",0.0005970,3115.0267633,0.0000132,3115.0273735
"3271","3334",0.0005970,11360.0097529,0.0002447,11360.0105946
"3271","3343",0.0005970,3361.5550850,0.0001939,3361.5558758
"3271","3344",0.0005970,6535.2645772,0.0000733,6535.2652475
"3271","3345",0.0005970,6672.4409295,0.0000468,6672.4415733
"3271","3350",0.0005970,8132.5134859,0.0000295,8132.5141124
"3271","3355",0.0005970,7584.0403743,0.0002369,7584.0412082
"3271","3367",0.0005970,13723.4275800,0.0001572,13723.4283342
"3275","3225",0.0001660,13061.5899092,0.0002676,13061.5903428
"3275","3226",0.0001660,1582.8560279,0.0001399,1582.8563337
"3275","3238",0.0001660,7019.9208888,0.0001503,7019.9212051
"3275","3242",0.0001660,11291.0671688,0.0002378,11291.0675726
"3275","3248",0.0001660,10688.6692211,0.0008204,10688.6702074
"3275","3255",0.0001660,12649.4842227,0.0001289,12649.4845176
"3275","3257",0.0001660,6220.3470171,0.0000886,6220.3472716
"3275","3263",0.0001660,15053.7209576,0.0002045,15053.7213281
"3275","3267",0.0001660,7123.6648048,0.0002364,7123.6652072
"3275","3271",0.0001660,10353.1215457,0.0005970,10353.1223086
"3275","3275",0.0001660,10353.1215457,0.0005970,10353.1223086
"3275","3280",0.0001660,7350.3764958,0.0001110,7350.3767728
"3275","3286",0.0001660,7233.7538707,0.0001139,7233.7541505
"3275","3288",0.0001660,8277.2700622,0.0002734,8277.2705016
"3275","3290",0.0001660,8770.0269320,0.0001554,8770.0272534
"3275","3291",0.0001660,6264.4154831,0.0002236,6264.4158726
"3275","3292",0.0001660,6059.2434017,0.0001504,6059.2437181
"3275","3294",0.0001660,6487.3174375,0.0000090,6487.3176125
"3275","3295",0.0001660,5926.5340946,0.0002328,5926.5344933
"3275","3298",0.0001660,5461.7523302,0.0001981,5461.7526942
"3275","3307",0.0001660,5361.1547051,0.0004292,5361.1553003
"3275","3308",0.0001660,13322.2852893,0.0001628,13322.2856181
"3275","3311",0.0001660,7450.8909759,0.0005727,7450.8917145
"3275","3312",0.0001660,7450.8909759,0.0005727,7450.8917145
"3275","3319",0.0001660,11170.4150943,0.0001199,11170.4153801
"3275","3321",0.0001660,3818.4153649,0.0003941,3818.4159250
"3275","3325",0.0001660,9193.5947000,0.0000020,9193.5948680
"3275","3327",0.0001660,7308.9747799,0.0000132,7308.9749590
"3275","3334",0.0001660,12087.1256023,0.0002447,12087.1260130
"3275","3343",0.0001660,7425.9800748,0.0001939,7425.9804346
"3275","3344",0.0001660,6320.6820896,0.0000733,6320.6823289
"3275","3345",0.0001660,12821.3438288,0.0000468,12821.3440416
"3275","3350",0.0001660,7250.4471164,0.0000295,7250.4473119
"3275","3355",0.0001660,7369.4578867,0.0002369,7369.4582896
"3275","3367",0.0001660,14028.9387542,0.0001572,14028.9390773
"3280","3225",0.0001110,6277.3742257,0.0002676,6277.3746044
"3280","3226",0.0001110,5767.5204678,0.0001399,5767.5207187
"3280","3238",0.0001110,615.0716607,0.0001503,615.0719221
"3280","3242",0.0001110,4506.8514853,0.0002378,4506.8518341
"3280","3248",0.0001110,7900.5066587,0.0008204,7900.5075902
"3280","3255",0.0001110,5865.2685392,0.0001289,5865.2687792
"3280","3257",0.0001110,3432.1844547,0.0000886,3432.1846543
"3280","3263",0.0001110,8269.5052741,0.0002045,8269.5055897
"3280","3267",0.0001110,2004.0959836,0.0002364,2004.0963310
"3280","3271",0.0001110,6956.2818235,0.0005970,6956.2825315
"3280","3275",0.0001110,7350.3764958,0.0001660,7350.3767728
"3280","3280",0.0001110,7350.3764958,0.0001660,7350.3767728
"3280","3286",0.0001110,711.0790096,0.0001139,711.0792345
"3280","3288",0.0001110,1597.5994305,0.0002734,1597.5998149
"3280","3290",0.0001110,2320.1976884,0.0001554,2320.1979548
"3280","3291",0.0001110,1085.9610127,0.0002236,1085.9613473
"3280","3292",0.0001110,1291.1330941,0.0001504,1291.1333556
"3280","3294",0.0001110,1266.7538820,0.0000090,1266.7540020
"3280","3295",0.0001110,2100.7925303,0.0002328,2100.7928741
"3280","3298",0.0001110,2347.9159673,0.0001981,2347.9162765
"3280","3307",0.0001110,3342.9276980,0.0004292,3342.9282383
"3280","3308",0.0001110,6538.0696058,0.0001628,6538.0698797
"3280","3311",0.0001110,4662.7284135,0.0005727,4662.7290973
"3280","3312",0.0001110,4662.7284135,0.0005727,4662.7290973
"3280","3319",0.0001110,6638.5047398,0.0001199,6638.5049707
"3280","3321",0.0001110,3531.9611308,0.0003941,3531.9616360
"3280","3325",0.0001110,2043.7926594,0.0000020,2043.7927724
"3280","3327",0.0001110,4176.2047510,0.0000132,4176.2048753
"3280","3334",0.0001110,5302.9099188,0.0002447,5302.9102746
"3280","3343",0.0001110,3594.7267384,0.0001939,3594.7270433
"3280","3344",0.0001110,1066.3665859,0.0000733,1066.3667702
"3280","3345",0.0001110,7691.1177817,0.0000468,7691.1179395
"3280","3350",0.0001110,1805.0067910,0.0000295,1805.0069316
"3280","3355",0.0001110,964.6086586,0.0002369,964.6090065
"3280","3367",0.0001110,7244.7230707,0.0001572,7244.7233389
"3286","3225",0.0001139,5827.8360385,0.0002676,5827.8364200
