origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"11","10",0.0002265,11447.0412856,0.0001092,11447.0416212
"11","11",0.0002265,11447.0412856,0.0001092,11447.0416212
"11","12",0.0002265,4676.4546593,0.0000238,4676.4549096
"11","13",0.0002265,14023.8672527,0.0000422,14023.8675214
"11","14",0.0002265,6058.1650004,0.0000676,6058.1652945
"11","15",0.0002265,10916.2869447,0.0000985,10916.2872697
"11","16",0.0002265,8296.0444127,0.0000803,8296.0447195
"11","17",0.0002265,16839.1110485,0.0000276,16839.1113026
"11","18",0.0002265,7805.1059956,0.0001156,7805.1063377
"11","19",0.0002265,13035.0748874,0.0002983,13035.0754121
"11","20",0.0002265,5210.0669510,0.0001421,5210.0673195
"11","21",0.0002265,11215.1966877,0.0000599,11215.1969741
"11","22",0.0002265,7000.4338322,0.0000741,7000.4341328
"11","23",0.0002265,5878.0879386,0.0000549,5878.0882200
"11","24",0.0002265,7304.6925303,0.0001160,7304.6928728
"11","25",0.0002265,8973.5663537,0.0001310,8973.5667111
"11","26",0.0002265,11210.8181570,0.0000954,11210.8184789
"11","27",0.0002265,8303.5824123,0.0002328,8303.5828716
"11","28",0.0002265,1468.1594745,0.0001045,1468.1598054
"11","29",0.0002265,2880.9954426,0.0000844,2880.9957535
"11","30",0.0002265,6398.7235044,0.0000201,6398.7237509
"11","31",0.0002265,8335.5254445,0.0001737,8335.5258446
"11","32",0.0002265,9565.7128396,0.0000787,9565.7131448
"12","0",0.0000238,10497.9673934,0.0001014,10497.9675186
"12","1",0.0000238,5485.8817880,0.0000730,5485.8818848
"12","2",0.0000238,11316.3920045,0.0003491,11316.3923774
"12","3",0.0000238,5505.5687226,0.0000763,5505.5688227
"12","4",0.0000238,5617.2328808,0.0000089,5617.2329135
"12","5",0.0000238,5972.8701374,0.0001401,5972.8703013
"12","6",0.0000238,2037.9063731,0.0002524,2037.9066493
"12","7",0.0000238,12012.5852483,0.0014607,12012.5867328
"12","8",0.0000238,8736.8121085,0.0002266,8736.8123589
"12","9",0.0000238,9913.3575357,0.0003460,9913.3579055
"12","10",0.0000238,7690.5769767,0.0001092,7690.5771096
"12","11",0.0000238,4676.4546593,0.0002265,4676.4549096
"12","12",0.0000238,4676.4546593,0.0002265,4676.4549096
"12","13",0.0000238,11557.6892724,0.0000422,11557.6893384
"12","14",0.0000238,7334.9692563,0.0000676,7334.9693477
"12","15",0.0000238,7159.8226358,0.0000985,7159.8227581
"12","16",0.0000238,4539.5801038,0.0000803,4539.5802079
"12","17",0.0000238,13082.6467396,0.0000276,13082.6467910
"12","18",0.0000238,9081.9102516,0.0001156,9081.9103909
"12","19",0.0000238,9278.6105785,0.0002983,9278.6109006
"12","20",0.0000238,8183.6860721,0.0001421,8183.6862380
"12","21",0.0000238,7458.7323788,0.0000599,7458.7324625
"12","22",0.0000238,4534.2558519,0.0000741,4534.2559498
"12","23",0.0000238,6817.1464190,0.0000549,6817.1464977
"12","24",0.0000238,4172.4278683,0.0001160,4172.4280081
"12","25",0.0000238,5217.1020448,0.0001310,5217.1021995
"12","26",0.0000238,11639.4900614,0.0000954,11639.4901806
"12","27",0.0000238,5837.4044320,0.0002328,5837.4046886
"12","28",0.0000238,4163.8560400,0.0001045,4163.8561683
"12","29",0.0000238,6607.7716240,0.0000844,6607.7717322
"12","30",0.0000238,3932.5455241,0.0000201,3932.5455679
"12","31",0.0000238,9612.3297004,0.0001737,9612.3298978
"12","32",0.0000238,5809.2485307,0.0000787,5809.2486332
"13","0",0.0000422,8019.8278700,0.0001014,8019.8280135
"13","1",0.0000422,15124.3371398,0.0000730,15124.3372550
"13","2",0.0000422,20663.8045979,0.0003491,20663.8049891
"13","3",0.0000422,14852.9813160,0.0000763,14852.9814345
"13","4",0.0000422,15808.0525899,0.0000089,15808.0526410
"13","5",0.0000422,12645.3302072,0.0001401,12645.3303895
"13","6",0.0000422,13060.3492379,0.0002524,13060.3495324
"13","7",0.0000422,4241.2226308,0.0014607,4241.2241337
"13","8",0.0000422,18905.4827982,0.0002266,18905.4830670
"13","9",0.0000422,19260.7701292,0.0003460,19260.7705173
"13","10",0.0000422,11660.9868591,0.0001092,11660.9870104
"13","11",0.0000422,14023.8672527,0.0002265,14023.8675214
"13","12",0.0000422,11557.6892724,0.0000238,11557.6893384
"13","13",0.0000422,11557.6892724,0.0000238,11557.6893384
"13","14",0.0000422,16682.3818498,0.0000676,16682.3819595
"13","15",0.0000422,14479.6044392,0.0000985,14479.6045799
"13","16",0.0000422,13978.2151596,0.0000803,13978.2152821
"13","17",0.0000422,5435.1485238,0.0000276,5435.1485936
"13","18",0.0000422,18429.3228450,0.0001156,18429.3230027
